,REF,PTT,END_DATE,MAX_DBAR,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS,CREATED,MODIFIED,N_PHOTO,PHOTO_DBAR,PHOTO_VALS,lat,lon,TF
0,tu99-01-16,161426,05/20/16 20:00:00,33.0,0.0,10,,,"2,7,9,12,16,18,20,24,32,33","18.000,17.889,17.714,17.687,17.774,17.449,17.306,17.298,16.990,16.990",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,36.96082143028753,-73.86329628753373,True
1,tu99-01-16,161426,05/21/16 08:00:00,10.0,0.0,9,,,"2,3,4,5,6,7,8,9,10","23.400,23.400,23.394,23.337,22.985,22.673,22.654,22.645,22.640",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,37.01058877760328,-73.28695701007085,
2,tu99-01-16,161426,05/22/16 00:00:00,54.0,0.0,10,,,"2,16,30,36,38,39,45,51,53,54","25.100,25.046,24.358,22.846,22.846,23.750,23.325,21.732,18.640,18.350",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,37.506275012030414,-72.50991944145255,
3,tu99-01-16,161426,05/22/16 08:00:00,42.0,0.0,9,,,"2,20,29,32,36,37,39,41,42","25.425,25.450,25.380,25.213,24.822,24.752,24.691,24.479,24.413",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,37.769617816798174,-72.14271779158798,
4,tu99-01-16,161426,05/22/16 16:00:00,99.0,0.0,10,,,"2,30,35,47,76,87,93,95,98,99","25.910,25.802,25.513,23.815,21.585,19.706,17.304,16.907,16.880,17.620",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,37.98089100281573,-71.65600247437817,
5,tu99-01-16,161426,05/23/16 08:00:00,33.0,0.0,10,,,"2,4,12,20,26,27,28,30,31,33","25.742,25.768,25.797,25.800,25.773,25.752,25.579,25.271,25.169,25.130",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,38.35599856554566,-70.37751218419275,
6,tu99-01-16,161426,05/24/16 04:00:00,41.0,0.0,10,,,"2,13,23,24,27,33,37,38,39,41","19.820,19.504,19.008,18.738,18.491,18.276,17.782,17.567,17.027,16.950",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,38.58240404811153,-69.01322617530577,
7,tu99-01-16,161426,05/24/16 12:00:00,45.0,0.0,10,,,"2,18,23,25,26,30,34,35,36,45","19.770,19.565,18.705,18.239,17.776,17.612,17.188,16.683,16.454,16.290",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,38.70278579319433,-69.09800589595353,
8,tu99-01-16,161426,05/25/16 08:00:00,42.0,0.0,10,,,"2,18,19,20,26,27,34,37,40,42","18.180,18.089,17.860,15.739,17.062,17.311,16.664,16.267,17.062,16.575",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,38.99651336320471,-69.28427891907069,
9,tu99-01-16,161426,05/25/16 16:00:00,35.0,0.0,10,,,"2,10,12,13,16,19,20,22,30,35","16.630,17.066,17.218,17.218,17.405,17.449,17.530,17.586,17.650,17.513",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.092068624111924,-69.3591120701796,
10,tu99-01-16,161426,05/25/16 20:00:00,29.0,0.0,10,,,"2,3,4,13,16,18,21,25,26,29","16.626,16.675,16.675,16.550,16.550,16.561,16.635,16.664,16.690,16.681",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.11587886246887,-69.35499825936402,
11,tu99-01-16,161426,05/26/16 20:00:00,32.0,0.0,9,,,"2,4,9,16,21,22,27,28,32","17.290,17.290,17.201,17.128,17.137,16.928,16.956,16.841,16.841",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.176697058822974,-69.4390629411763,
12,tu99-01-16,161426,05/28/16 04:00:00,50.0,0.0,10,,,"2,3,5,17,28,32,40,46,49,50","18.340,18.300,17.858,16.525,16.368,16.495,16.398,16.240,15.928,15.840",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.14705802283849,-69.5210326557912,
13,tu99-01-16,161426,05/29/16 12:00:00,50.0,0.0,10,,,"2,4,7,14,26,30,36,38,39,50","17.330,17.247,16.827,16.501,16.332,16.638,16.596,16.441,16.141,15.600",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.33865230245269,-69.47323558128994,
14,tu99-01-16,161426,05/30/16 16:00:00,14.0,0.0,10,,,"2,3,4,5,6,7,8,9,11,14","14.720,14.747,15.342,15.833,15.927,16.409,16.525,17.130,17.130,17.091",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.495308161073844,-69.41082345865243,
15,tu99-01-16,161426,05/31/16 00:00:00,38.0,0.0,10,,,"2,5,9,15,18,20,21,28,32,38","17.680,16.998,15.088,14.070,14.250,14.861,15.554,15.694,16.431,16.236",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.53358975146979,-69.25203041956175,
16,tu99-01-16,161426,06/01/16 08:00:00,18.0,0.0,10,,,"2,5,6,7,9,10,11,14,16,18","16.290,16.032,16.032,15.889,15.847,15.277,15.108,15.066,14.980,14.980",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.64473005355399,-69.13366088120729,
17,tu99-01-16,161426,06/02/16 08:00:00,25.0,0.0,10,,,"2,3,6,10,11,14,19,21,22,25","20.060,20.038,19.821,19.242,19.036,18.950,18.906,18.819,18.728,18.680",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.833520749106995,-69.08565764359496,
18,tu99-01-16,161426,06/02/16 12:00:00,33.0,0.0,10,,,"2,5,11,13,14,16,18,29,32,33","20.007,20.060,19.676,19.418,19.079,18.976,18.243,18.264,17.604,17.430",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.85225524739439,-69.07364187500235,
19,tu99-01-16,161426,06/03/16 08:00:00,24.0,0.0,10,,,"2,7,10,13,14,17,18,19,22,24","20.881,20.910,20.508,17.635,16.093,15.515,14.689,14.338,13.710,13.600",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.988753809523935,-68.92812571428534,
20,tu99-01-16,161426,06/03/16 12:00:00,63.0,0.0,10,,,"2,12,15,17,21,28,29,32,42,63","21.040,20.639,18.405,15.142,14.222,14.339,13.740,13.740,14.477,13.791",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,40.00160686149168,-68.88872512433264,
21,tu99-01-16,161426,06/05/16 00:00:00,29.0,0.0,10,,,"2,7,9,11,17,22,24,25,27,29","21.030,20.248,19.229,18.613,17.794,18.122,17.706,16.905,16.400,16.414",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:25,03/10/17 16:35:25,,,,39.92507221249269,-68.78034484696856,
22,tu99-01-16,161426,06/06/16 04:00:00,65.0,0.0,10,,,"2,6,9,17,31,33,34,40,51,65","22.280,21.811,19.752,20.308,18.663,17.510,16.349,15.515,14.354,14.330",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.822070846299056,-68.9072321967391,
23,tu99-01-16,161426,06/06/16 12:00:00,63.0,0.0,10,,,"2,11,16,17,19,20,25,34,46,63","21.690,21.423,19.736,18.770,18.659,17.982,16.905,15.568,14.401,14.260",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.785393449649284,-69.0187045044547,
24,tu99-01-16,161426,06/07/16 00:00:00,55.0,0.0,10,,,"2,12,15,19,20,25,27,41,45,55","21.410,21.141,20.698,19.401,18.641,18.742,17.613,16.478,15.422,14.690",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.73100108258139,-69.12956588757785,
25,tu99-01-16,161426,06/08/16 04:00:00,55.0,0.0,10,,,"2,16,20,21,26,27,33,46,53,55","20.910,20.680,19.599,18.627,19.081,17.977,18.271,16.781,15.223,15.160",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.55398386662236,-69.33185154597477,
26,tu99-01-16,161426,06/08/16 08:00:00,47.0,0.0,10,,,"2,15,18,20,21,23,25,28,36,47","21.130,20.810,18.499,18.280,18.499,18.519,18.239,17.523,16.746,16.050",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.5254274503199,-69.34648273492762,
27,tu99-01-16,161426,06/08/16 20:00:00,31.0,0.0,10,,,"2,11,19,20,21,22,23,25,26,31","22.080,21.985,21.492,21.305,20.706,20.465,19.680,19.452,18.680,19.159",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.381729465345934,-69.45151190099037,
28,tu99-01-16,161426,06/10/16 00:00:00,57.0,0.0,10,,,"2,26,28,29,30,31,43,47,50,57","19.780,19.577,19.215,18.404,18.122,17.560,16.450,16.450,15.788,15.560",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.142933064311656,-69.14245850863496,
29,tu99-01-16,161426,06/10/16 08:00:00,30.0,0.0,10,,,"2,16,18,19,20,21,24,25,26,30","19.630,19.582,19.286,18.848,18.540,17.912,17.531,17.000,16.797,16.610",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.18441922276105,-69.14355648622103,
30,tu99-01-16,161426,06/11/16 04:00:00,50.0,0.0,10,,,"2,16,25,29,31,35,36,37,43,50","19.365,19.490,19.150,18.520,17.910,17.449,16.557,16.362,15.822,15.580",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.41504764194959,-69.14797183493546,
31,tu99-01-16,161426,06/12/16 00:00:00,50.0,0.0,10,,,"2,24,26,30,33,34,36,38,41,50","21.050,20.788,20.450,19.186,19.083,18.292,17.606,17.224,16.003,15.600",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.528654666362,-69.36392036713112,
32,tu99-01-16,161426,06/12/16 20:00:00,46.0,0.0,10,,,"2,10,17,31,38,41,42,43,44,46","21.160,21.047,20.474,20.511,20.201,18.927,18.909,17.564,16.549,16.460",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.67518901392151,-69.43833622389853,
33,tu99-01-16,161426,06/14/16 00:00:00,73.0,0.0,10,,,"2,22,26,32,46,57,63,69,71,73","21.150,20.601,19.676,18.878,17.699,17.248,16.457,16.480,15.595,15.370",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.698767927503596,-69.32379617857873,
34,tu99-01-16,161426,06/14/16 04:00:00,64.0,0.0,10,,,"2,11,18,28,30,32,35,49,56,64","20.860,20.824,20.543,19.562,19.232,18.496,18.197,17.484,16.850,16.400",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.69355039844467,-69.36831375291574,
35,tu99-01-16,161426,06/14/16 12:00:00,61.0,0.0,10,,,"2,16,21,31,39,41,44,47,50,61","20.185,20.276,20.047,20.340,20.034,19.706,18.595,18.015,17.951,17.120",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.728263051025685,-69.46871270910039,
36,tu99-01-16,161426,06/15/16 08:00:00,19.0,0.0,10,,,"2,6,9,10,11,12,13,16,17,19","17.420,17.432,17.530,17.611,17.752,17.941,18.030,18.025,18.013,17.965",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,39.77738738543849,-69.32454385066069,
37,tu99-01-16,161426,06/17/16 00:00:00,19.0,0.0,10,,,"2,3,5,7,8,12,13,15,17,19","14.299,14.231,14.184,14.193,14.180,14.180,14.357,14.370,14.357,14.362",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.01500883674112,-69.08690152149413,
38,tu99-01-16,161426,06/17/16 08:00:00,9.0,0.0,7,,,"2,3,5,6,7,8,9","13.626,13.610,13.610,13.669,13.723,13.898,13.900",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.02256955421698,-69.10939242871551,
39,tu99-01-16,161426,06/18/16 04:00:00,12.0,0.0,10,,,"2,3,4,5,6,7,8,10,11,12","15.070,14.975,14.975,14.804,14.787,14.787,14.770,14.770,14.874,14.916",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.051918601268774,-69.14190453597803,
40,tu99-01-16,161426,06/18/16 08:00:00,10.0,0.0,8,,,"2,3,4,5,6,7,8,10","15.170,15.110,15.110,15.080,15.000,14.883,14.770,14.770",,,,,,,,,,,0,"0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.04110615184109,-69.16804699576382,
41,tu99-01-16,161426,06/19/16 16:00:00,18.0,0.0,10,,,"2,4,6,8,10,13,14,15,17,18","14.320,14.058,14.035,13.686,12.624,12.275,12.275,11.699,11.460,11.440",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.05516811914713,-69.23622606495302,
42,tu99-01-16,161426,06/19/16 20:00:00,10.0,0.0,9,,,"2,3,4,5,6,7,8,9,10","14.530,14.342,14.296,14.160,13.928,13.190,13.022,12.944,12.885",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.12267372682761,-69.36108492829737,
43,tu99-01-16,161426,06/20/16 08:00:00,9.0,0.0,8,,,"2,3,4,5,6,7,8,9","14.660,14.613,14.594,14.445,14.302,13.950,13.360,13.360",,,,,,,,,,,0,"0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.13211637943385,-69.33965917413116,
44,tu99-01-16,161426,06/20/16 16:00:00,6.0,0.0,5,,,"2,3,4,5,6","14.810,14.550,14.469,14.405,14.390",,,,,,,,,,,0,"0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.2063961740169,-69.42435294382365,
45,tu99-01-16,161426,06/21/16 04:00:00,11.0,0.0,10,,,"2,3,4,5,6,7,8,9,10,11","13.840,13.538,13.074,12.819,12.483,12.193,11.847,11.791,11.583,11.520",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.29735329383791,-69.37809099577065,
46,tu99-01-16,161426,06/21/16 12:00:00,18.0,0.0,10,,,"2,4,5,6,11,13,14,16,17,18","14.290,13.889,13.310,12.894,12.785,12.854,12.785,12.778,12.530,12.530",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.268989821312964,-69.4485976615305,
47,tu99-01-16,161426,06/21/16 16:00:00,29.0,0.0,10,,,"2,4,5,6,7,9,11,13,15,29","13.910,13.808,12.636,12.287,12.236,11.818,10.851,10.234,9.914,9.650",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.3079225719887,-69.5103856675382,
48,tu99-01-16,161426,06/22/16 08:00:00,7.0,0.0,5,,,"2,4,5,6,7","13.780,13.780,13.748,13.723,13.720",,,,,,,,,,,0,"0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.49722515151537,-69.3605060192836,
49,tu99-01-16,161426,06/23/16 16:00:00,12.0,0.0,9,,,"2,3,4,5,6,7,9,10,12","13.050,12.841,12.624,12.132,12.105,12.101,12.075,11.990,11.977",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.55919837973377,-69.5188098186843,
50,tu99-01-16,161426,06/24/16 20:00:00,13.0,0.0,10,,,"2,3,4,5,6,8,10,11,12,13","15.380,14.984,14.841,14.675,14.530,14.271,14.105,14.105,12.935,12.740",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.510712612054284,-69.54102478099894,
51,tu99-01-16,161426,06/25/16 00:00:00,9.0,0.0,8,,,"2,3,4,5,6,7,8,9","15.090,14.913,14.849,14.672,14.238,13.405,13.098,12.737",,,,,,,,,,,0,"0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.49077551551259,-69.56023333019951,
52,tu99-01-16,161426,06/25/16 08:00:00,9.0,0.0,8,,,"2,3,4,5,6,7,8,9","14.717,14.717,14.717,14.730,14.730,14.717,14.248,13.670",,,,,,,,,,,0,"0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.56806459498606,-69.55829209739636,
53,tu99-01-16,161426,06/25/16 20:00:00,7.0,0.0,6,,,"2,3,4,5,6,7","15.400,15.319,15.319,15.293,15.280,15.280",,,,,,,,,,,0,"0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.59406598014871,-69.74044421836203,
54,tu99-01-16,161426,06/26/16 04:00:00,12.0,0.0,9,,,"2,4,6,7,8,9,10,11,12","15.540,15.540,15.357,13.760,13.647,12.961,12.274,12.145,11.509",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.60635862834084,-69.81433736762443,
55,tu99-01-16,161426,06/27/16 00:00:00,51.0,0.0,10,,,"2,9,10,11,12,14,15,18,23,51","16.840,14.314,14.314,12.820,12.318,10.636,10.428,10.140,10.375,10.401",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.66354197536661,-69.9614918005324,
56,tu99-01-16,161426,06/28/16 08:00:00,8.0,0.0,7,,,"2,3,4,5,6,7,8","17.750,17.637,17.146,16.692,16.288,15.687,14.936",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.639338739865906,-70.06757193448732,
57,tu99-01-16,161426,06/29/16 00:00:00,46.0,0.0,10,,,"2,3,5,7,10,14,28,32,41,46","16.380,15.806,13.843,13.439,12.351,11.240,10.932,10.576,10.340,10.358",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.678729749618384,-69.99398711450398,
58,tu99-01-16,161426,06/29/16 08:00:00,48.0,0.0,10,,,"2,3,5,7,8,19,31,34,40,48","15.570,14.912,12.695,11.987,11.769,10.745,10.428,9.944,9.403,9.360",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.666113767322884,-69.93027359217557,
59,tu99-01-16,161426,06/30/16 04:00:00,21.0,0.0,10,,,"2,3,4,7,9,12,16,17,19,21","18.080,17.996,15.313,13.459,12.504,11.765,11.570,11.354,11.187,11.110",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.666135710855634,-70.00675139769979,
60,tu99-01-16,161426,06/30/16 20:00:00,23.0,0.0,10,,,"2,3,5,6,8,11,14,16,17,23","19.210,19.053,17.697,16.654,15.580,14.812,14.349,13.550,12.507,11.370",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.547817521504115,-70.14804944424401,
61,tu99-01-16,161426,07/01/16 20:00:00,27.0,0.0,10,,,"2,5,6,7,8,9,10,11,18,27","20.180,19.755,18.808,17.185,14.761,14.114,12.935,12.520,10.742,10.520",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.47357835844032,-69.98600338850386,
62,tu99-01-16,161426,07/02/16 00:00:00,66.0,0.0,10,,,"2,3,5,11,12,15,17,25,39,66","20.420,20.192,17.097,15.087,14.996,13.785,12.357,10.199,9.000,9.034",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.53525778478503,-69.83912635790382,
63,tu99-01-16,161426,07/02/16 08:00:00,70.0,0.0,10,,,"2,4,5,9,11,14,18,24,41,70","19.730,19.004,17.085,14.668,14.245,12.543,12.077,10.624,8.890,8.923",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.501079725374645,-69.82442316190976,
64,tu99-01-16,161426,07/02/16 12:00:00,24.0,0.0,10,,,"2,3,4,5,7,15,18,20,22,24","19.580,19.404,18.469,16.255,14.835,12.868,12.453,11.554,11.342,10.760",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.5096950299608,-69.82161634473084,
65,tu99-01-16,161426,07/03/16 04:00:00,70.0,0.0,10,,,"2,3,4,9,10,12,17,34,39,70","17.850,17.850,16.917,15.052,13.705,12.772,12.394,9.323,9.050,9.147",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.39255128957957,-69.69769335016184,
66,tu99-01-16,161426,07/03/16 08:00:00,65.0,0.0,10,,,"2,5,6,8,10,13,19,27,42,65","18.400,18.141,16.763,14.589,13.682,11.287,11.139,10.195,9.215,9.150",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.36895242672232,-69.67907752818307,
67,tu99-01-16,161426,07/04/16 08:00:00,4.0,0.0,3,,,"2,3,4","11.810,11.741,11.740",,,,,,,,,,,0,"0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.44616147834853,-69.50851620263886,
68,tu99-01-16,161426,07/06/16 08:00:00,15.0,0.0,10,,,"2,3,4,6,7,8,9,10,12,15","14.370,13.973,13.385,12.867,12.504,12.291,11.928,11.646,11.490,11.510",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.48692020599597,-69.59507214088649,
69,tu99-01-16,161426,07/06/16 20:00:00,3.0,0.0,2,,,"2,3","15.430,15.010",,,,,,,,,,,0,"0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.37979343329333,-69.51260436303639,
70,tu99-01-16,161426,07/08/16 20:00:00,10.0,0.0,9,,,"2,3,4,5,6,7,8,9,10","19.320,19.238,18.153,17.774,17.671,17.532,17.312,17.186,16.380",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.461953190302985,-69.41774807922916,
71,tu99-01-16,161426,07/09/16 16:00:00,7.0,0.0,6,,,"2,3,4,5,6,7","17.600,17.563,17.490,17.333,17.053,16.750",,,,,,,,,,,0,"0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.39291973146111,-69.56474694998722,
72,tu99-01-16,161426,07/10/16 00:00:00,15.0,0.0,9,,,"2,4,7,8,10,11,12,13,15","17.810,17.701,17.057,16.352,15.664,14.316,13.846,13.011,12.366",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.42020499508937,-69.54257248117807,
73,tu99-01-16,161426,07/10/16 12:00:00,14.0,0.0,10,,,"2,3,4,6,7,9,10,11,13,14","17.330,17.287,17.287,17.215,16.949,16.131,15.215,13.934,13.740,13.740",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.41100857382548,-69.57341471662933,
74,tu99-01-16,161426,07/14/16 08:00:00,28.0,0.0,10,,,"2,6,9,13,14,18,19,23,25,28","18.000,17.361,17.341,16.068,15.891,15.693,15.115,14.497,13.604,12.930",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.2135453612532,-69.35039363171329,
75,tu99-01-16,161426,07/15/16 00:00:00,26.0,0.0,10,,,"2,3,6,10,11,12,14,17,20,26","18.720,18.572,17.195,16.039,14.956,14.692,14.618,13.917,12.711,12.570",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.24562122623353,-69.27928521225465,
76,tu99-01-16,161426,07/15/16 04:00:00,18.0,0.0,10,,,"2,6,8,10,11,12,13,14,16,18","17.530,16.169,15.993,14.613,14.512,13.971,13.750,13.126,11.230,11.324",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.25105775834411,-69.25707969107772,
77,tu99-01-16,161426,07/15/16 08:00:00,99.0,0.0,10,,,"2,8,9,18,23,32,46,74,93,99","18.450,17.268,16.311,13.995,11.828,10.205,9.398,9.070,9.539,10.974",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.25876978240049,-69.21817487204014,
78,tu99-01-16,161426,07/16/16 04:00:00,26.0,0.0,10,,,"2,5,6,11,12,14,15,19,22,26","18.930,18.123,16.026,14.330,13.790,13.790,14.571,15.440,15.399,14.371",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,03/10/17 16:35:26,03/10/17 16:35:26,,,,40.37003889143658,-68.89271176034292,
